original_index,cleaned_question,cleaned_proof,proof_metadata,component_scores,quality_score
125,"Use (strong) induction to prove the following claim: Claim: \(\displaystyle\sum_{p=0}^n (p \cdot p!) = (n+1)! - 1\), for all natural numbers \(n\). Recall that \(0!\) is defined to be 1.","Proof by induction on n. Let our inductive predicate be \ P(n) = \sum_{p=0}^{n}(p * p!) = (n+1)! - 1\. Let us look at the base case, n = 1. When n = 1, \ \sum_{p=0}^{1}(p * p!) = (0 * 0!) + (1 * 1!) = 0 +1 = 1 \ and \ (1+1)! - 1 = 2 - 1 = 1 \. Therefore, P(1) holds. Let our inductive hypothesis be that \ P(n) = \sum_{p=0}^{n}(p * p!) = (n+1)! - 1\ for all n in 0...k. Inductive Step: Prove P(k + 1) : \ P(n) = \sum_{p=0}^{k+1}(p * p!) = ((k+1)+1)! - 1\. Starting on the left hand side of the equation, we get \ \sum_{p=0}^{k+1}(p * p!) = ((k + 1) * (k+1)!) + \sum_{p=0}^{k}(p * p!). \ From our inductive hypothesis, we know that \ \sum_{p=0}^{k}(p * p!) = (k+1)! - 1 \. Therefore, we can substitute: \ \sum_{p=0}^{k+1}(p * p!) = ((k + 1) * (k+1)!) + ((k+1)! - 1). \ Simplifying this equation we get \(k+2)(k+1)! - 1 = (k+2)! - 1\. Looking back at our original equation, we know have \(k+2)! - 1 = ((k+1)+1)! - 1\ which simplifies to \(k+2)! - 1 = (k+2)! - 1\. QED.","{'has_proof': True, 'length': 966, 'has_base_case': True, 'has_induction_hypothesis': True, 'has_induction_step': True, 'has_qed': True, 'quality_score': 7.93}","{'identify_base_case': 2, 'prove_base_case': 2, 'hypothesis_stated': 2, 'hypothesis_given_bound': 2, 'goal_clear': 2, 'expression_decomposed': 2, 'inductive_hypothesis_applied': 2}",9.93
126,"Use (strong) induction to prove the following claim: Claim: \(\displaystyle\sum_{p=0}^n (p \cdot p!) = (n+1)! - 1\), for all natural numbers \(n\). Recall that \(0!\) is defined to be 1.","For the base case we have that n = 0, which gives us that \\sum_{0}^{n}\ (p * =p!) = (n + 1)! - 1 which is that 0 = 0, which is true. Now, for the hypothesis we have to show that \\sum_{0}^{n}\ (p * =p!) = (n + 1)! - 1, when p = 0, 1, 2....n Taking the case of n - 1, we get \\sum_{0}^{n - 1}\ (p * =p!) = (n)! - 1, which is what we needed to prove.","{'has_proof': True, 'length': 349, 'has_base_case': True, 'has_induction_hypothesis': False, 'has_induction_step': False, 'has_qed': False, 'quality_score': 2.2}","{'identify_base_case': 2, 'prove_base_case': 2, 'hypothesis_stated': 1, 'hypothesis_given_bound': 1, 'goal_clear': 1, 'expression_decomposed': 0, 'inductive_hypothesis_applied': 0}",3.2
127,"Use (strong) induction to prove the following claim: Claim: \(\displaystyle\sum_{p=0}^n (p \cdot p!) = (n+1)! - 1\), for all natural numbers \(n\). Recall that \(0!\) is defined to be 1.",Genuinely no idea.,"{'has_proof': True, 'length': 18, 'has_base_case': False, 'has_induction_hypothesis': False, 'has_induction_step': False, 'has_qed': False, 'quality_score': 0.04}","{'identify_base_case': 0, 'prove_base_case': 0, 'hypothesis_stated': 0, 'hypothesis_given_bound': 0, 'goal_clear': 0, 'expression_decomposed': 0, 'inductive_hypothesis_applied': 0}",0.04
128,"Use (strong) induction to prove the following claim: Claim: \(\displaystyle\sum_{p=0}^n (p \cdot p!) = (n+1)! - 1\), for all natural numbers \(n\). Recall that \(0!\) is defined to be 1.","The base case \\sum_{n}^{p = 0} = (0 + 1)! -1 = 0\ Next, suppose that \\sum_{n}^{p = 0} (p*p!) = (k + 1)! - 1\ for all natural numbers to k","{'has_proof': True, 'length': 139, 'has_base_case': True, 'has_induction_hypothesis': False, 'has_induction_step': False, 'has_qed': False, 'quality_score': 1.78}","{'identify_base_case': 2, 'prove_base_case': 2, 'hypothesis_stated': 1, 'hypothesis_given_bound': 2, 'goal_clear': 0, 'expression_decomposed': 0, 'inductive_hypothesis_applied': 0}",2.7800000000000002
129,"Use (strong) induction to prove the following claim: Claim: \(\displaystyle\sum_{p=0}^n (p \cdot p!) = (n+1)! - 1\), for all natural numbers \(n\). Recall that \(0!\) is defined to be 1.","Proof by induction on n Base Case: For n = 0, \\sum_{p=0}^{0}\\(p*p!)=(n+1)!-1\ \0*0!\ = \(0+1)!-1\ so the base case holds true. I know there needs to be an inductive hypothesis and an inductive step following but I do not know how these are created","{'has_proof': True, 'length': 249, 'has_base_case': True, 'has_induction_hypothesis': True, 'has_induction_step': True, 'has_qed': False, 'quality_score': 5.0}","{'identify_base_case': 2, 'prove_base_case': 2, 'hypothesis_stated': 0, 'hypothesis_given_bound': 0, 'goal_clear': 0, 'expression_decomposed': 0, 'inductive_hypothesis_applied': 0}",5.571428571428571
130,"Use (strong) induction to prove the following claim: Claim: \(\displaystyle\sum_{p=0}^n (p \cdot p!) = (n+1)! - 1\), for all natural numbers \(n\). Recall that \(0!\) is defined to be 1.","Let us use induction here If n = 2 then (2 * 2!)(1 * 1!)(0 * 0!) = 0 And for our claim if n = 2, then (2 + 1)! - 1 = 3! - 1 = 3 * 2 * 1 - 1 = 5 These two do not match and therefore these two are not equal","{'has_proof': True, 'length': 204, 'has_base_case': False, 'has_induction_hypothesis': False, 'has_induction_step': False, 'has_qed': True, 'quality_score': 1.91}","{'identify_base_case': 0, 'prove_base_case': 0, 'hypothesis_stated': 0, 'hypothesis_given_bound': 0, 'goal_clear': 0, 'expression_decomposed': 0, 'inductive_hypothesis_applied': 0}",1.91
131,"Use (strong) induction to prove the following claim: Claim: \(\displaystyle\sum_{p=0}^n (p \cdot p!) = (n+1)! - 1\), for all natural numbers \(n\). Recall that \(0!\) is defined to be 1.","Proof: by induction For our base case, let n = 0. Then the sum from p=0 to 0 of (0*0!) = 0. Also, (0 +1)! - 1 = 0. So then the sum from p = 0 to 0 of (p*p!) = (n+1)! - 1 for zero. Suppose that for some k, the sum from p=0 to n (p*p!) = (n+1)! - 1, for all n = 0,1,....k. Then we need to show that the sum from p=0 to k-1 of (p*p!) = ((k-1)+1)! - 1. At k-1, ((k-1)+1)! - 1 = k! - 1. Another way to write this would be k(k-1)! - 1.","{'has_proof': True, 'length': 429, 'has_base_case': True, 'has_induction_hypothesis': False, 'has_induction_step': False, 'has_qed': False, 'quality_score': 2.36}","{'identify_base_case': 2, 'prove_base_case': 2, 'hypothesis_stated': 2, 'hypothesis_given_bound': 2, 'goal_clear': 1, 'expression_decomposed': 0, 'inductive_hypothesis_applied': 0}",3.645714285714286
132,"Use (strong) induction to prove the following claim: Claim: \(\displaystyle\sum_{p=0}^n (p \cdot p!) = (n+1)! - 1\), for all natural numbers \(n\). Recall that \(0!\) is defined to be 1.","let us start with induction on n. Base case: let n = 0. \\sum_{p=0}^{n}\(0 * 0!) = 0 = (0 + 1)! - 1. Therefore the claim is true at n = 0. Inductive hypothesis:Let \\sum_{p=0}^{n}\(p * p!) = (p + 1)! - 1 for all n = 0, ..., k; Inductive step: Let n = k + 1. \\sum_{p=0}^{n}\((k+1) * (k+1)!) = ((k+1) * (k+1)!) + (k+1)! - 1 = (k + 2)! - 1. Therefore \\sum_{p=0}^{n}\(p * p!) = (p + 1)! - 1 is true for n = 0, ..., k+1.","{'has_proof': True, 'length': 417, 'has_base_case': True, 'has_induction_hypothesis': True, 'has_induction_step': True, 'has_qed': True, 'quality_score': 6.83}","{'identify_base_case': 2, 'prove_base_case': 2, 'hypothesis_stated': 2, 'hypothesis_given_bound': 2, 'goal_clear': 2, 'expression_decomposed': 2, 'inductive_hypothesis_applied': 2}",8.83
133,"Use (strong) induction to prove the following claim: Claim: \(\displaystyle\sum_{p=0}^n (p \cdot p!) = (n+1)! - 1\), for all natural numbers \(n\). Recall that \(0!\) is defined to be 1.","Base case: Suppose \n=0\. \\sum_{p=0}^{0}(p\times p!)=0\times0!=0\times 1=0\, and \(0+1)!-1=1!-1=1-1=0\. So the base case \n=0\ holds. Inductive hypothesis: Suppose that for some \k\in\mathbb{N}\, \\sum_{p=0}^{n}(p\times p!)=(n+1)!-1\ for all \n=0,1,...,k-1,k\. Inductive step: We want to show that \\sum_{p=0}^{k+1}(p\times p!)=(k+2)!-1\ Evaluating the left side, we get \\sum_{p=0}^{k+1}(p\times p!)\ \=[(k+1)\times(k+1)!]+\sum_{p=0}^{k}(p\times p!)\ \=[(k+1)\times(k+1)!]+(k+1)!-1\ [from our induction hypothesis] \=(k+1+1)(k+1)!-1\ \=(k+2)(k+1)!-1\ \=(k+2)!-1\, which is the right side of the equation. QED","{'has_proof': True, 'length': 610, 'has_base_case': True, 'has_induction_hypothesis': True, 'has_induction_step': True, 'has_qed': True, 'quality_score': 7.22}","{'identify_base_case': 2, 'prove_base_case': 2, 'hypothesis_stated': 2, 'hypothesis_given_bound': 2, 'goal_clear': 2, 'expression_decomposed': 2, 'inductive_hypothesis_applied': 2}",9.219999999999999
134,"Use (strong) induction to prove the following claim: Claim: \(\displaystyle\sum_{p=0}^n (p \cdot p!) = (n+1)! - 1\), for all natural numbers \(n\). Recall that \(0!\) is defined to be 1.","base case: n = 0, \\sum_{0}^{0}\(0*0!) = 1! - 1 =0","{'has_proof': True, 'length': 50, 'has_base_case': True, 'has_induction_hypothesis': False, 'has_induction_step': False, 'has_qed': False, 'quality_score': 1.6}","{'identify_base_case': 2, 'prove_base_case': 2, 'hypothesis_stated': 0, 'hypothesis_given_bound': 0, 'goal_clear': 0, 'expression_decomposed': 0, 'inductive_hypothesis_applied': 0}",2.1714285714285717
135,"Use (strong) induction to prove the following claim: Claim: \(\displaystyle\sum_{p=0}^n (p \cdot p!) = (n+1)! - 1\), for all natural numbers \(n\). Recall that \(0!\) is defined to be 1.",I don't remember the process of using induction to prove this claim.,"{'has_proof': True, 'length': 68, 'has_base_case': False, 'has_induction_hypothesis': False, 'has_induction_step': False, 'has_qed': False, 'quality_score': 0.14}","{'identify_base_case': 0, 'prove_base_case': 0, 'hypothesis_stated': 0, 'hypothesis_given_bound': 0, 'goal_clear': 0, 'expression_decomposed': 0, 'inductive_hypothesis_applied': 0}",0.14
136,"Use (strong) induction to prove the following claim: Claim: \(\displaystyle\sum_{p=0}^n (p \cdot p!) = (n+1)! - 1\), for all natural numbers \(n\). Recall that \(0!\) is defined to be 1.",Base Case: (0 * 0!) = 0 * 1 = 0 and (0 + 1)! - 1 = 1 - 1 = 0 Induction \\sum_{k = 1}^{n}\ (k * k!) = \\sum_{k = 0}^{n}\ (k+1)(k +1)! - 1 = (n + 1)! - 1 QED,"{'has_proof': True, 'length': 155, 'has_base_case': True, 'has_induction_hypothesis': False, 'has_induction_step': False, 'has_qed': True, 'quality_score': 3.31}","{'identify_base_case': 2, 'prove_base_case': 2, 'hypothesis_stated': 0, 'hypothesis_given_bound': 0, 'goal_clear': 0, 'expression_decomposed': 0, 'inductive_hypothesis_applied': 0}",3.8814285714285717
137,"Use (strong) induction to prove the following claim: Claim: \(\displaystyle\sum_{p=0}^n (p \cdot p!) = (n+1)! - 1\), for all natural numbers \(n\). Recall that \(0!\) is defined to be 1.","Proof by induction on n. For base case let n = 1, from that we get 1 = 1. For our inductive hypothesis we will assume \\sum_{p=0}^{n}(p * p!) = (n+1)! - 1\ for all real numbers n in range of (0,...,k-1). For the inductive step we will show that \\sum_{p=0}^{k}(p * p!) = (k+1)! - 1\. Simplifying we get","{'has_proof': True, 'length': 302, 'has_base_case': True, 'has_induction_hypothesis': True, 'has_induction_step': True, 'has_qed': False, 'quality_score': 5.1}","{'identify_base_case': 2, 'prove_base_case': 2, 'hypothesis_stated': 2, 'hypothesis_given_bound': 2, 'goal_clear': 2, 'expression_decomposed': 0, 'inductive_hypothesis_applied': 0}",6.5285714285714285
138,"Use (strong) induction to prove the following claim: Claim: \(\displaystyle\sum_{p=0}^n (p \cdot p!) = (n+1)! - 1\), for all natural numbers \(n\). Recall that \(0!\) is defined to be 1.","Prove by Induction Base case: when p = 0, the \\sum_{p=o}^{0}\ p*p! = 0. (n+1)! - 1 = 0. Inductive Hypothesis: \\sum_{p = 0}^{n}\ (p*p!) = (n+1)! - 1, for each n in 0....k. inductive step: prove for some k, \\sum_{p = 0}^{n}\ (p*p!) = (n+1)! - 1, for each n in 0,....,k.","{'has_proof': True, 'length': 270, 'has_base_case': True, 'has_induction_hypothesis': True, 'has_induction_step': True, 'has_qed': False, 'quality_score': 5.04}","{'identify_base_case': 2, 'prove_base_case': 2, 'hypothesis_stated': 2, 'hypothesis_given_bound': 2, 'goal_clear': 1, 'expression_decomposed': 0, 'inductive_hypothesis_applied': 0}",6.325714285714286
139,"Use (strong) induction to prove the following claim: Claim: \(\displaystyle\sum_{p=0}^n (p \cdot p!) = (n+1)! - 1\), for all natural numbers \(n\). Recall that \(0!\) is defined to be 1.","For our base case, note that when n = 0","{'has_proof': True, 'length': 39, 'has_base_case': True, 'has_induction_hypothesis': False, 'has_induction_step': False, 'has_qed': False, 'quality_score': 1.58}","{'identify_base_case': 0, 'prove_base_case': 0, 'hypothesis_stated': 0, 'hypothesis_given_bound': 0, 'goal_clear': 0, 'expression_decomposed': 0, 'inductive_hypothesis_applied': 0}",1.58
140,"Use (strong) induction to prove the following claim: Claim: \(\displaystyle\sum_{p=0}^n (p \cdot p!) = (n+1)! - 1\), for all natural numbers \(n\). Recall that \(0!\) is defined to be 1.","Proof: Suppose that for \n = 1\, \\sum_{p=0}^{1}(p \times p!) = 0 \times 0! + 1 \times 1! = 1\, while \(1 + 1)! - 1 = 2 - 1 = 1\, both are equivalent. Using the mathematical induction, we need to suppose that if the original equation works for \n = 1, 2, 3, ... k - 1\, the equation also works in \n = k\. Thus, we know that \\sum_{p=0}^{k-1}(p \times p!) = k! - 1\ (Equation #1), and we need to prove that \\sum_{p=0}^{k}(p \times p!) = (k + 1)! - 1\ (Equation #2). Minus Equation #2 to Equation #1 we get: \k \times k! = (k+1)! - k!\; add both sides in \k!\ we get \(k + 1) \times k! = (k + 1)!\ on the left side, which is equivalent to the right after calculation. We therefore prove that the induction works, so that the claim is proved. \Q. E. D.\","{'has_proof': True, 'length': 752, 'has_base_case': False, 'has_induction_hypothesis': False, 'has_induction_step': False, 'has_qed': True, 'quality_score': 3.0}","{'identify_base_case': 2, 'prove_base_case': 2, 'hypothesis_stated': 2, 'hypothesis_given_bound': 2, 'goal_clear': 2, 'expression_decomposed': 2, 'inductive_hypothesis_applied': 2}",5.0
141,"Use (strong) induction to prove the following claim: Claim: \(\displaystyle\sum_{p=0}^n (p \cdot p!) = (n+1)! - 1\), for all natural numbers \(n\). Recall that \(0!\) is defined to be 1.","If n = 0, n! = 1, (n+1)! = 1-1","{'has_proof': True, 'length': 30, 'has_base_case': False, 'has_induction_hypothesis': False, 'has_induction_step': False, 'has_qed': False, 'quality_score': 0.06}","{'identify_base_case': 2, 'prove_base_case': 1, 'hypothesis_stated': 0, 'hypothesis_given_bound': 0, 'goal_clear': 0, 'expression_decomposed': 0, 'inductive_hypothesis_applied': 0}",0.48857142857142855
142,"Use (strong) induction to prove the following claim: Claim: \(\displaystyle\sum_{p=0}^n (p \cdot p!) = (n+1)! - 1\), for all natural numbers \(n\). Recall that \(0!\) is defined to be 1.","For our base case, when n=0, \\sum_{p=0}^{0}(p\times p!) = (1+1)! - 1 = 0\ Then, according to our inductive hypothesis, for some \k\, \\sum_{p=0}^{n}(p\times p!)=(n+1)!-1\ when \n\ is \0,1,2...k\ So when \n=k+1\, \\sum_{p=0}^{k+1}(p\times p!)=\sum_{p=0}^{k}(p\times p!) + (k+1)\times(k+1)!\ Since we know \\sum_{p=0}^{k}(p*p!)=(k+1)!-1\, \\sum_{p=0}^{k+1}(p\times p!) = (k+1)!-1+(k+1)\times(k+1)!=(k+1)!\times(k+2)-1=(k+2)!-1\ as we needed.","{'has_proof': True, 'length': 440, 'has_base_case': True, 'has_induction_hypothesis': True, 'has_induction_step': False, 'has_qed': False, 'quality_score': 3.88}","{'identify_base_case': 2, 'prove_base_case': 2, 'hypothesis_stated': 2, 'hypothesis_given_bound': 2, 'goal_clear': 2, 'expression_decomposed': 2, 'inductive_hypothesis_applied': 2}",5.88
143,"Use (strong) induction to prove the following claim: Claim: \(\displaystyle\sum_{p=0}^n (p \cdot p!) = (n+1)! - 1\), for all natural numbers \(n\). Recall that \(0!\) is defined to be 1.","Base case: when n = 0, (n*n!) = 0, (n+1)! - 1 = 0, so true. Inductive Hypothesis: for some integer k, \\sum_{p=0}^{n}(p*p!)=(n+1)! - 1\ for n in 0,..., k-1. Inductive Step: Prove \\sum_{p=0}^{k}(p*p!)=(k+1)! - 1\ \\sum_{p=0}^{k}(p*p!)=\sum_{p=0}^{k-1}(p*p!)+(k*k!)\ By our hypothesis, we have \\sum_{p=0}^{k-1}(p*p!)+(k*k!)= k!-1+(k*k!)=k!-1+k![(k+1)-1]=k!(k+1)+k!-k!-1=\ \(k+1)!-1\, which is what we need to prove.","{'has_proof': True, 'length': 415, 'has_base_case': True, 'has_induction_hypothesis': True, 'has_induction_step': True, 'has_qed': False, 'quality_score': 5.33}","{'identify_base_case': 2, 'prove_base_case': 2, 'hypothesis_stated': 2, 'hypothesis_given_bound': 2, 'goal_clear': 2, 'expression_decomposed': 2, 'inductive_hypothesis_applied': 2}",7.33
144,"Use (strong) induction to prove the following claim: Claim: \(\displaystyle\sum_{p=0}^n (p \cdot p!) = (n+1)! - 1\), for all natural numbers \(n\). Recall that \(0!\) is defined to be 1.",\idk\,"{'has_proof': True, 'length': 5, 'has_base_case': False, 'has_induction_hypothesis': False, 'has_induction_step': False, 'has_qed': False, 'quality_score': 0.01}","{'identify_base_case': 0, 'prove_base_case': 0, 'hypothesis_stated': 0, 'hypothesis_given_bound': 0, 'goal_clear': 0, 'expression_decomposed': 0, 'inductive_hypothesis_applied': 0}",0.01
145,"Use (strong) induction to prove the following claim: Claim: \(\displaystyle\sum_{p=0}^n (p \cdot p!) = (n+1)! - 1\), for all natural numbers \(n\). Recall that \(0!\) is defined to be 1.",Let n be a natural number. Predicate: (p * p!) = 1,"{'has_proof': True, 'length': 50, 'has_base_case': False, 'has_induction_hypothesis': False, 'has_induction_step': False, 'has_qed': False, 'quality_score': 0.1}","{'identify_base_case': 0, 'prove_base_case': 0, 'hypothesis_stated': 0, 'hypothesis_given_bound': 0, 'goal_clear': 0, 'expression_decomposed': 0, 'inductive_hypothesis_applied': 0}",0.1
146,"Use (strong) induction to prove the following claim: Claim: \(\displaystyle\sum_{p=0}^n (p \cdot p!) = (n+1)! - 1\), for all natural numbers \(n\). Recall that \(0!\) is defined to be 1.",I am not sure how to start,"{'has_proof': True, 'length': 26, 'has_base_case': False, 'has_induction_hypothesis': False, 'has_induction_step': False, 'has_qed': False, 'quality_score': 0.05}","{'identify_base_case': 0, 'prove_base_case': 0, 'hypothesis_stated': 0, 'hypothesis_given_bound': 0, 'goal_clear': 0, 'expression_decomposed': 0, 'inductive_hypothesis_applied': 0}",0.05
147,"Use (strong) induction to prove the following claim: Claim: \(\displaystyle\sum_{p=0}^n (p \cdot p!) = (n+1)! - 1\), for all natural numbers \(n\). Recall that \(0!\) is defined to be 1.","Base Case: summation from 0 to 0 of 0! equals 0, which equals 1! - 1. Thus the base case is true. Inductive Step: Assume that P(k-1) is true for a natural number k-1. Then adding (k * k!) to both sides, the left hand side becomes the summation from p=0 to k, and the right hand side becomes k!-1 + k * k!, which because (k+1)!-1 so P(k) is true. Therefore, P(k-1) implies P(k) for any natural number k-1. By induction, the statement is true for all natural numbers n.","{'has_proof': True, 'length': 467, 'has_base_case': True, 'has_induction_hypothesis': False, 'has_induction_step': True, 'has_qed': True, 'quality_score': 5.43}","{'identify_base_case': 2, 'prove_base_case': 2, 'hypothesis_stated': 2, 'hypothesis_given_bound': 2, 'goal_clear': 2, 'expression_decomposed': 2, 'inductive_hypothesis_applied': 2}",7.43
148,"Use (strong) induction to prove the following claim: Claim: \(\displaystyle\sum_{p=0}^n (p \cdot p!) = (n+1)! - 1\), for all natural numbers \(n\). Recall that \(0!\) is defined to be 1.",i need more re-enforcement from the last lesson to be able to complete this proof.,"{'has_proof': True, 'length': 82, 'has_base_case': False, 'has_induction_hypothesis': False, 'has_induction_step': False, 'has_qed': False, 'quality_score': 0.16}","{'identify_base_case': 0, 'prove_base_case': 0, 'hypothesis_stated': 0, 'hypothesis_given_bound': 0, 'goal_clear': 0, 'expression_decomposed': 0, 'inductive_hypothesis_applied': 0}",0.16
