"","Assessment","Question","Proof","Identify.Base.Case","Prove.Base.Case","Hypothesis.is.stated","Hypothesis.is.given.some.bound","Goal.is.Clear","Expression.of.Size.k.1.is.decomposed.into.expression.of.size.k","Inductive.Hypothesis.is.applied","Graded.By"
"269","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","Claim: For any natural number $n, 2n^3 + 3n^2 + n$ is divisible by $6$.

Using proof by induction for $n$:

Let us say that for some $k, 2n^3 + 3n^2 + n$ is divisible by $6$ for all $n = 0 ... k.$

To prove the base case, taking $n = 0, 2 * 0^3 + 3*0^2 + 0 = 0$ which is divisible by $6.$

Taking $n = k + 1,$

$2(k + 1)^3 + 3(k + 1)^2 + (k + 1) = 2(k^3 + 3k^2 + 3k + 1) + 3(k^2 + 2k + 1) + (k + 1)$

$= 2k^3 + 6k^2 + 6k + 2 + 3k^2 + 6k + 3 + k + 1$

$= (2k^3 + 3k^2 + k) + (6k^2 + 6k + 6)$

$= (2k^3 + 3k^2 + k) + 6(k^2 + k + 1)$

We already said that $2k^3 + 3k^2 + k$ is divisible by $6$ and we can see $6(k^2 + k + 1)$ is also divisible by $6$.

Thus $2(k + 1)^3 + 3(k + 1)^2 + (k + 1)$ is divisible by $6$. 

Therefore by induction, $2n^3 + 3n^2 + n$ is divisible by $6$. ",2,2,2,2,2,2,2,"Seth"
"270","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","don't know how to do this",0,0,0,0,0,0,0,"Seth"
"271","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","Base Case: n=0: $2n^3$ + $2n^2$ + n = 0.

Inductive Hypothesis: $2(k+1)^2$ + $3(k+1)^2$ + (k+1) is divisible by 6, for any natural number k.

Inductive Step:

Inductive Reasoning:

Therefore, $2(n)^2$ + $3(n)^2$ + (n) is divisible by 6.",2,2,2,1,0,0,0,"Seth"
"272","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","Base case: $n = 0$. In this case, $2n^3 + 3n^2 + n = 0$, which is divisible by 6. 

Inductive hypothesis: $2n^3 + 3n^2 + n$ is divisible by 6 for $n$ in $0 ... k$.

Inductive step: $2(k + 1)^3 + 3(k + 1)^2 + k + 1$ is divisible by 6.

We can rewrite that as $k^3 + 6k^2 + 10k + 5$. Subtracting the terms from the inductive hypothesis, we get $k^3 + 3k^2 + 9k + 5$. These coefficients are proper ones that allow for divisibility by 6.

...

Therefore, $2(k + 1)^3 + 3(k + 1)^2 + k + 1$ is divisible by 6.",2,2,2,2,2,1,0,"Seth"
"273","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","For the base case, we have when $n=0$, $2n^3+3n^2+n=0$ which is divisible by $6$

According to the inductive hypothesis, we know that for some k, $2n^3+3n^2+n$ is divisible by $6$ when $n=1,2,3,...k$

So when $n=k+1$, $2n^3+3n^2+n = 2(k+1)^3+3(k+1)^2+(k+1)=(k+1)\times(2k^2+4k+2+3k+3+1)$

$=(k+1)\times(2k^2+7k+6)=2k^3+7k^2+6k+2k^2+7k+6=2k^3+9k^2+13k+6$

$6$ is divisible by $6$",2,2,2,2,1,0,0,"Seth"
"274","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","Base Case: n = 0. (2)(0)^3 + 3(0)^2 + 0 / 6 = 0

Induction: Let n be a natural number. Consider 2n^3 + 3n^2 + n. Factoring this expression, n(2n+1)(n+1). Since one of these factors will be divisible by 6 for any n, 2n^3 + 3n^2 +n is divisible by 6. QED.",2,2,0,0,0,0,0,"Seth"
"275","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","Base case:

n = 0: 2 * 0^3 + 3 * 0^2 + 0 = 0, which is divisible by 6.",2,2,0,0,0,0,0,"Seth"
"276","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","For our base case, note that when n = 0,  2n*3 + 3n*2 + n = 0, and 0 is divisiable by 6.
Next, suppose as our Inductive Hypothes is that 
for some k, 2n*3 + 3n*2 + n is divisible by 6 for each n in 0...k.
Now to finish we need to show that 2(k + 1)*3 + 3(k + 1)*2 + k + 1 is divisible by 6.",2,2,2,2,2,0,0,"Seth"
"277","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","Proof on n with induction

Best case n = 1 2n^3 + 3n^2 + n = 6 which is divisible by 6
 
Inductive Hypothesis: 2n^3 + 3n^2 + n is divisible by 6 for n = 1, 2...k-1


I'm not sure how to prove using induction from here.",2,2,2,2,0,0,0,"Seth"
"278","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","base case 0 or 1 0 divisible by 6, 6 divisible by 6, base case holds

need to prove 2(n+1)^3+3(n+1)^2+n+1 is divisible by 6

$2(n^3+3n^2+3n+1)+3(n^2+2n+1)+n+1=2n^3+6n^2+3n^2+6n+6n+n+2+3+1$

$=2n^3+9n^2+13n+6=2n^3+3n^2+n+(6n^2+12n+6)=(2n^3+3n^2+n)+6(n^2+2n+1)$

Both terms divisible by 6, so whole thing divisible by 6, QED",2,2,0,0,2,2,2,"Seth"
"279","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","proof by induction on n

we assume that 2n^3+3n^2+n is divisible by 6 for all natural numbers

we want to show that 2n^3+3n^2+n is divisible by 6 for all n = 0,1,2,...k+1

looking at our base case, n=0, we get 2*0^3+3*0^2+0 which = 0, and 6|0

for n = k+1 -> 2(k+1)^3+3(k+1)^2+k+1

= 2(k^3 + 3k^2 + 3k + 1) + 3(k^2+2k+1)+k+1

= 2k^3 + 6k^2 + 6k + 2 + 3k^2 + 6k + 3 + k + 1

= 2k^3 + 9k^2 + 12k + k + 6

we know so 6 is divisible by 6 so we can just look at all the factors with k -> 2k^3 + 9k^2 + 12k + k 

= k(2k^2 + 9k + 12)

",2,2,2,1,1,0,0,"Seth"
"280","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","Proof: let the base case be n = 1. then 2.1^3 + 3.1^2 + 1 = 6 which is divisible by 6. 

let this be true for n, when n in 1...k. For n as k+1:

2(k+1)^3 + 3(k+1)^2 + k+1 = (k+1)(2(k+1)^2 + 3(k+1) + 1) = (k+1)(2k^2+4k+2+3k+3+1) =

(k+1)(2k^2+7k+6) = 2k^3 + 7k^2 + 6k + 2k^2+7k + 6 = 2k^3 + 9k^2 + 13k +6 we know that 2k^3+3k^2 +k is divisble by 6. Therefore what is left after substraction is: 

6k^2+12k+6 which is also divisble by 6. 

Q.E.D",2,2,2,2,2,2,2,"Seth"
"281","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","Proof by induction on n.

Let our inductive predicate be P(n) = $2n^3 + 3n^2 + n $ is divisible by 6.

Let us show our base case, P(1). $ P(1) = 2(1) + 3(1) + 1 = 6$ which is obiviously divisible by 6.

Inductive Hypothesis: $P(n) = 2n^3 + 3n^2 + n $ is divisible by 6 for all n in 0 ...k. 

Inductive Step: Prove $P(n) = 2(k+1)^3 + 3(k+1)^2 + (k+1) $ is divisible by 6. 

(I ran out of time)",2,2,2,2,2,0,0,"Seth"
"282","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","Proof by induction with n

We need to prove that $6 | 2n^3+3n^2+n$ for any natural number n

For the base case, set n = 0

$2(0)^3+3(0)^2+0 = 0$ which is divisible by 6

For the inductive hypothesis, suppose that for some k, $6 | 2n^3+3n^2+n$ for each n in 0...k

We need to prove that $6 | 2(k+1)^3+3(k+1)^2+k+1$

We can expand $2(k+1)^3+3(k+1)^2+k+1$

$2(k^2+2k+1)(k+1)+3(k^2+2k+1)+k+1$

$2(k^3+k^2+2k^2+2k+k+1)+3k^2+6k+1+k+1$

$2k^3+2k^2+4k^2+4k+2k+1+3k^2+6k+1+k+1$

$2k^3+9k^2+13k+3$

This can be factored

...

Therefore, $6 | 2n^3+3n^2+n$ for any natural number n, which is what we needed to prove",2,2,2,2,2,0,0,"Seth"
"283","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","when n =1  $2n^3 + 3n^2 + n = 6$ divisble by 6.

suppose when $n=1,2...k, 2k^3 + 3k^2 + k $ divisble by 6

when $n=k+1$, $2(k+1)^3+3(k+1)^2+k+1$ divisble by 6.",2,2,1,2,1,0,0,"Seth"
"284","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","Base case: natural number n = 1 then 2(1)^3 + 3(1)^2 + (1) = 6 which is divisible by 6.     

Induction hypothesis: Let k be n for all natural numbers 0... k for 2n^3 + 3n^2 + n is divisible by 6.       
Then if k = 0, 2k^3 + 3k^2 + k is divisible by 6. 2(0) + 3(0) + 0 = 0 which is divisible by 6 which is what we needed to show. 
",2,2,2,1,0,0,0,"Seth"
"285","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","I am out of time and unable to complete this proof, but please refer to my previous two proofs.",0,0,0,0,0,0,0,"Seth"
"286","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","for any natural number n, 2n^3 + 3n^2 + n is divisble by 6",0,0,0,0,0,0,0,"Seth"
"287","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","When n=1, 2n^3+3n^2+n=6 whciih is divisible by 6 . For some natral number n, 2n^3+3n^2+n is divisible by 6 for each n in 0~~k. So 2k^3+3k^2",2,2,1,2,0,0,0,"Seth"
"288","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","We will prove our claim by induction.  
Base case: When n=1, $2(1)^3+3(1)^2+1 = 6$ which is divisible by 6.  
Hypothesis: For some integer k >= 0, $2n^3+2n^2+n$ is divisble by 6 for each n in 0..k-1.  
Next we will prove that $2k^3+3k^2+k$ is divisible by 6. 
For $2k^3+3k^2+k$ to be divisble by 5, that must mean that for some integer x, $2k^3+3k^2+k = 6x$  
This means that $(2k^3+3k^2+k)/6 = x$ where x is an integer.  
By definition, for x to be an integer, it must be made up of some m/n where m is an integer and n is a nonzero integer.  
In our equation, $(2k^3+3k^2+k) = m$, which must be an integer since it is made up of all integers. Also $6=n$ which is obviously a non-zero integer.  
Therefore x is an integer, and so $2k^3+3k^2+k$ must be divisble by 6.  
This is what we were trying to show.
",2,2,2,1,2,0,0,"Seth"
"289","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","Base case is if n = 0, 0+0+0 = 0, and 0 is divisible by 6.

For k as any integer from 0...k, ---

(don't know how to continue)

Therefore, for any natural number n, 2n^3 + 3n^2 + n is divisible by 6.",2,2,0,1,0,0,0,"Seth"
"290","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","Base case: Let $n = 0$. In that case, $2n^3 + 3n^2  + n = 0$, which is divisible by 6. Thusly, the base case holds.

Inductive hypothesis: Let $2n^3 + 3n^2  + n$ is divisible by 6 hold for all $n \in \mathbb{N}: 0, ..., k$, So, $2k^3 + 3k^2  + k$ is divisible by $6$. 

Inductive step: We must show that this holds for $n = k+1$. In other words, we must show that $2(k+1)^3 + 3(k+1)^2 + k + 1$ is divisible by 6. Expanding out the polynomials gives $2(k+1)^3 + 3(k+1)^2 + k + 1 = 2k^3 + 6k^2 + 6k + 2 + 3k^2 + 6k + 3 + k + 1$. Combining like terms and the associative property yields $(2k^3 + 3k^2 + k) + 6k^2 + 6k + 6$. By the inductive hypothesis, we know that $2k^3 + 3k^2  + k$ is divisible by 6. And we know that $6k^2 + 6k + 6 = 6(k^2 + k + 1)$ is divisble by 6 because $6$ is a factor of this number. Since adding two multiples of 6 will always yield another multiple of 6, $2(k+1)^3 + 3(k+1)^2 + k + 1 = (2k^3 + 3k^2 + k) + 6(k^2 + k + 1)$ is divisible by 6, which is what was to be shown.",2,2,2,2,2,2,2,"Seth"
"291","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","For our base case when n = 0, 2n^3 + 3n + n = 0 which is divisible by 6.

Suppose our induction hypothesis is that 2n^3 + 3n^2 + n is divisible by 6 when n in 0...k (where k $\geq$ 0).

So, 2(k+1)^3 + 3(k+1)^2 + k+1 is divisible by 6.

To prove this induction hypothesis, factor 2(k+1)^3 + 3(k+1)^2 + k+1 and simplify.

[algebra work]

therefore, for any natural number n, 2n^3 + 3n + n = 0 is divisible by 6, which is what we needed to show.",2,2,2,1,1,0,0,"Seth"
"292","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","Proof by induction for n

Induction predicate: 2n^3 + 3n^2 + n is divisible by 6 for any natural number n

Base case: For n = 0, 2(0)^3 + 3(0)^2 + (0) = 0, which is divisible by 6.

Induction hypothesis: 2n^3 + 3n^2 + n is divisible by 6 for n in 0...k - 1

Induction step: 2k^3 + 3k^2 + k is divisible by 6

which is what we wanted to prove",2,2,2,2,2,0,0,"Seth"
"293","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","Prove by induction  
Base case: n = 0, 2n^3 + 3n^2 + n = 2*0^3 + 3 *0^2 + 0 = 0. 0 is divisible by 6.   
Inductive Hypothesis: 2n^3 + 3n^2 + n is divisible by 6 for each n in 0,.....k (k is positive integer)  
Inductive step: prove for some k, 2n^3 + 3n^2 + n is divisible by 6, for each n in 0,...,k

",2,2,2,2,0,0,0,"Seth"
"294","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","Base case: let n = 1, then  2n^3+3n^2 + n = 6, which is obviouly divisible by 6, gives the P(1) holds.
Inductive hypothesis: Assume for n = 1,2...k, 2n^3+3n^2 + n is divisible by 6. We need to prove when n = k + 1, 2n^3+3n^2 + n is also divisible by 6.
Inductive step:",2,2,2,2,2,0,0,"Seth"
"295","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","proof: we let n = 0; so 2+3+0=5 cant be divided by 6. so it is wrong",2,1,0,0,0,0,0,"Seth"
"296","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","Proof by induction on $n$  
Base case: For $n=0$, $2(0)^3 + 3(0)^2 + 0 = 0$ which is divisible by 6, so the base case holds.  
Inductive hypothesis: For any $n=0,...,k$, $2k^3 + 3k^2 + k$ is divisible by 6.  
Inductive step: For $n=k+1$, we need to show that $2(k+1)^3 + 3(k+1)^2 + k + 1$ is divisible by 6.  
Expanding the expression yields $2\left(k^3 + 3k^2 + 3k + 1\right) + 3\left(k^2 + 2k + 1\right) + k + 1$  
which simplifies to $2k^3 + 9k^2 + 13k + 6$. Subtracting out the initial expression yields $6k^2 + 12k + 6$. This must be divisible by 6 because $6k^2$ has a factor of 6, so it is divisible by 6; $12k$ has a factor of 12, which is divisible by 6, so it is divisible by 6, and 6 is obviously divisible by 6. Therefore, the entire expression is divisible by 6 for $n=k+1$, which is what we were trying to prove.",2,2,2,1,2,2,2,"Seth"
"297","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","Base case: $n = 0$: $2(0)^3 + 3(0)^2 + 0 = 0$ which is divisible by 6.

Inductive hypothesis: For some $k$, $2n^3 + 3n^2 + n$ is divisible by 6 for each $n$ in $0...k$

Inductive step: Show $2(k+1)^3 + 3(k+1)^2+k+1$ is divisible by 6.

$2(k+1)^3 + 3(k+1)^2+k+1 = 2(k^3 + 3k^2 + 3k + 1) + 3(k^2+2k+1)+k+1$

$= 2k^3+6k^2+6k+2 + 3k^2 + 6k + 3 + k + 1 = 2k^3 + 9k^2 + 13k + 6$

$= 2k^3+3k^2 + k + 6k^2+12k+6$

By inductive hypothesis, $2k^3+3k^2 + k$ is divisible by 6. $6k^2+12k+6 = 6(1k^2+2k+1)$ is also divisible by 6. Thus $2k^3+3k^2 + k + 6k^2+12k+6$ is divisible by 6. By induction, $2n^3 + 3n^2 + n$ is divisible by 6 for any natural number n.",2,2,2,2,2,2,2,"Seth"
"298","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","Base case 0: 0 + 0 + 0 = 0 which is divisible by 6

Base case 1: 2 + 3 + 1 = 6 which is divisible by 6

Base case 2: 16 + 12 + 2 = 30 which is divisible by 6

For some n where n = 0, 1, ..., k, 2n^3 + 3n^2 + n is divisble by 6",2,2,2,1,0,0,0,"Seth"
"299","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","2n(n^2 +3/2n+1/2)
so it is dividible by 2.
if n = 5, 2n^3 + 3n^2 + n = 250 + 75 + 5 = 330
6 | 330
So there exist a number for 2n^3 + 3n^2 + n that can divided by 6
",0,0,0,0,0,0,0,"Seth"
"300","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","Proof by induction n.

Inductive predicate: For any natural number $n$, $2n^3+3n^2+n$ is divisible by 6.

Base case: When $n = 0$, $2n^3+3n^2+n$ = $2(0)^3+3(0)^2+0$ = 0 + 0 + 0 = 0, and 0 is divisible by 6.

Inductive hypothesis: Suppose that for some natural number $n$, $2n^3+3n^2+n$ is divisible by 6 for each $n...k-1$.

Inductive step: Next, we will prove that $2n^3+3n^2+n$ is divisible by 6 when $n=k$.

can't figure out how to do rest of proof...",2,2,2,1,2,0,0,"Seth"
"301","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","prove of induction by n.",0,0,0,0,0,0,0,"Seth"
"302","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","**Claim: ** $\forall n \in \mathbb{N}$, $6|2n^3+3n^2+n$.

**Base Case: ** When $n=0$, $2n^3+3n^2+n=0$, which is divisible by 6.

**Inductive: ** Let $n=k$ and $k \in \mathbb{N}^+$. So the $2n^3+3n^2+n = 2k^3+3k^2+k$.

**Factorizing: ** $2k^3+3k^2+k = k(2k+1)(k+1)$

---
**Case 1a: ** If $k$ is divisible by $3$ and $k$ is odd, then $k+1$ must be even. So the product of $3$ terms is divisible by $6$. (i.e. $2$ and $3$ at the same time)

**Case 1b: ** If $k$ is divisible by $3$ and $k$ is even, $k$ itself is divisible by $6$. 

---
**Case 2a: ** If $k$ is not divisible by $3$ with a remainder $1$, then $2k+1$ is divisible by $3$. Either $k$ or $k+1$ is even. So the product must be divisible by $6$.

**Case 2b: ** If $k$ is not divisible by 3 with a remainder $2$, then $k+1$ is divisible by $3$. Either $k$ or $k+1$ is even. So the product must be divisible by $6$.

---
**Conclusion: ** For any natural number $n$, $2n^3+3n^2+n$ is divisible by $6$.",2,2,0,1,0,0,0,"Seth"
"303","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","For $n=0$, $2 \times 0^{3}  + 3 \times 0^{2} + 0 = 0$, which is divisible by $6$. Thus, the claim is true for $n=0$.

Suppose that for some $k$, the claim is true for each $n$ in $0...k$. Then, we need to show that the claim is true for $n=k+1$.

We know that $2(k+1)^{3}+3(k+1)^{2}+k+1=$$2(k^3+3k^2+3k+1)+3(k^2+2k+1)+k+1=$$2k^3+9k^2+13k+6=$$(2k^3+3k^2+k)+(6k^2+12k+6)$. The first term in this expression is divisible by $6$ using the assumption, and the second term in this expression is divisible by $6$ as $k^2+2k+1$ is an integer because $k$ is an integer. Thus, the entire expression is divisible by 6, which is what we needed to show.

Thus, the claim is true for any natural number $n$.",2,2,2,2,2,2,2,"Seth"
"304","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","Prove by induction.
Base case: g(0):LHS=0=RHS, 0 is divisible by 6, so it is true for n = 0.  
Consider it is true for n = k, and prove it is true for n = k + 1.  
Then g(k) = 2k^3 +3k^2 + k is divisible by 6.  
Consider n = k + 1  
g(k+1) = 2(k+1)^3 +3(k+1)^2 +k+ 1 = 2k^3 + 2 + 6k^2 + 6k + 3k^2 + 6k + 3 + k + 1= 2k^3 + 3k^2 + k + 6(k^2 + k + 1). Since  2k^3 +3k^2 + k is divisible by 6 and 6(k^2 + k + 1) is divisible by 6, g(k+1) = 2(k+1)^3 +3(k+1)^2 +k+ 1 is divisible by 6.  
So if g(n) is true for n = k, it is also true for n = k+1. Thus, it is true for all natural number n, which is what we needed to prove.",2,2,2,2,2,2,2,"Seth"
"305","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","Proof by induction on $n$

We need to show that for any natural number $n$, $2n^3+3n^2+n$ is divisible by $6$.

Our base case is $n=1$, $2(1^3)+3(1^2)+1 = 6$ which is obviously divisible by $6$, so the base case holds true.

The inductive hypothesis is for any $k = 2,...,k$, $2k^3+3k^2+k$ is divisible by $6$.

For the inductive step we need to show that $2(k+1)^3+3(k+1)^2+(k+1)$ is divisible by $6$.

This simplifies to $(2k^3+9k^2+14k) + 6$. By the inductive hypothesis we know that $(2k^3+9k^2+14k)$ is divisible by $6$, and $6$ is obviously divisible by $6$.

Therefore, for any natural number $n$ $2n^3+3n^2+n$ is divisible by $6$, EAD.",2,2,2,1,2,0,1,"Seth"
"306","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","For any natural number n, 2n^3 + 3n^2 + n is divisible by 6. Our base case n = 0 holds true since 2(0)^3+3(0)^2+0= 0 is divisible by 6. Our inductive hypothesis states that 2n^3+3n^2+n holds true for 0, 1, ..., k. Our inductive step leads to 2(k+1)^3+3(k+1)^2+k+1. Expanding this term leads to 2k^3+6k^2+6k+2+3k^2+6k+1+k+1. This can be simplified as 2k^3+9k^2+13k+4. Substituting n, 2n^3+3n^2+n is divisible by 6 due to the coefficient of the polynomial. ",2,2,2,2,1,0,1,"Seth"
"307","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4"," For our base case, note that when n = 0, 2*n^3+(3*n^2) + n and 6 is divisible by 6. Next, suppose as our Inductive Hypothesis that for some k, 6^n --5n+4 is true for each n in 0...k. Now to finish we need to show that 2*n^3+(3*n^2) + n is divisible by 6.",2,0,1,2,1,0,0,"Seth"
"308","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","Claim:- For any natural number n, ${2n^3}$ + ${3n^2}$ + n is divisible by 6.
Base: When n = 0, ${2n^3}$ + ${3n^2}$ + n = 0, and 0 is divisible by 6, so the claim holds true. Will also include 1 in the base case to avoid any ambiguity. When n = 1, ${2n^3}$ + ${3n^2}$ + n = 6 and 6 is divisible by 6, so the claim holds true for the base case.
Induction: For some k, ${2n^3}$ + ${3n^2}$ + n is divisible by 6 for 0,1,... k. Substitute in k/ (k-1) into the equation and see that you obtain the desirable equation, proving the claim using induction.",2,2,2,2,1,0,0,"Seth"
"309","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","$$\text{Poof by induction on n}$$
$$\text{Predicate: P(n): for any natrual number n, }2n^3+3n^2+n \\ \text{is divisible by 6}$$
$$\text{Base Case: for n = 0, }2n^3+3n^2+n=0, \\ \text{which is divisible by 6}$$
$$\text{Inductive Hypothesis: Suppose thay for some k, }2n^3+3n^2+n \\ \text{is divisible by 6 for n in 0...k}$$
$$\text{Inductive Step: }2n^3+3n^2+n \\ \text{is divisible by 6 when n = k+1}$$
$$2(k+1)^3+3(k+1)^2+k+1=(k+1)(2(k+1)^2+3(k+1)+1)=(k+1)(2k+3)(k+2)$$",2,2,2,2,2,0,0,"Seth"
"310","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","We can write th above equation as n(2(n**2) + 3n + 1).
We can change this up and write n(n+1)(2n+1)
Now if we plug in 1 to n, we get 6.
When we plug in 2, we get 30.
When we plug in three, we get 84.
All these numbers are divisible by 6.
Hence proved.",2,2,0,0,0,0,0,"Seth"
"311","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","base case 0 00 is divisible by 6

inductive hypothesis for some k , 2n3+3n2+nis divisible by 6 for 0,1 ....,k

prove",2,2,2,2,0,0,0,"Seth"
"312","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","For n=1, 2n^3 + 3n^2 + n = 6, which is divisible for 6. 

Suppose this claim is true for all n in range 1...k. 

We now prove that this claim is true for n=k+1. 

",2,2,2,2,2,0,0,"Seth"
"313","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","Base step = g(0) = 2(0)^3 + 3(0)^2 + 0

g(0) = 0, which is divisible by 6

for some k, where n goes from 0 to k-1

g(k+1) = 2(k+1)^3 + 3(k+1)^2 + (k+1)

upon expanding, 

we get that, 

= 2(k^3 + 3k^2 + 3k + 1) + 3(k^2 + 2k + 1) + k

= 2k^3 + 6k^2 + 6k + 2 + 3k^2 + 6k + 3 + k

= 2k^3 + 9k^2 + 13k + 5

on rearranging these terms we get that 

For any nautral number n, 2n^3 + 3n^2 + n is divisible by 6

",2,2,0,1,1,0,0,"Seth"
"314","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","Base Case: N = 0, 6|N is true because 6 divides 0.
Inductive Hypothesis: Suppose that 2(n+1)^3 + 3(n+1)^2 + n + 1.
Inductive step: we must prove the above is divisible by 6.
Simplification yields n^3 + 3n^2 +4n + 2.
If n = 1, then 1 + 3 + 4 + 2 = 10, and 
I also unsure about this problem",2,2,1,0,2,0,0,"Seth"
"315","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","proof: ",0,0,0,0,0,0,0,"Seth"
"316","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","For base case:

$2*0^3+3*0^2+n = 0$ which is divisible by 6.
 
 Supposed that for some K,  $2n^3+3n^2+n$ is true for any n in 0,1,...,k.
 
 We know that $2n^3+3n^2+n = n(2n+1)(n+1)$
 
 $2 | n(n+1)$",2,2,1,2,0,0,0,"Seth"
"317","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","Proof by induction on n

$P(n): 2n^3+3n^2+n$ is divisible by 6.

Hypothesis: Suppose P(n) holds for n in $0...k$ ($k \geq0$)

Base Case: $P(0) = 2*0^3 + 3*0^2 + 0 = 0$, which is divisible by 6.

Now, we need to prove that $P(k+1)$ holds

$2(k+1)^3 + 3(k+1)^2+k+1$

let $z =k+1$

$2z^3+3z^2+z = 6x$, where x is some integer (this is the definition of divides)

$z(2z+1)(z+1) = 6x$

Either $z$ or $z+1$ is even, so the wole thing is divisible by 2.

[use proof by cases to show that the polynomial is divisible by 3 also]",2,2,2,2,2,0,0,"Seth"
"318","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","0 = 0",0,0,0,0,0,0,0,"Seth"
"319","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","For our base case, let n = 0. 2 * 0^3 + 3 * 0 ^ 2 + 0 = 0, which is divisible by 6

Let there be natural number k such that 2k^3 + 3k^2 + k is divisible by 6 for 0....k

2k^3 + 3k^2 + k = (2k + 1)(k + 1)(k)

Divisibility by 6 means divisible by 2 and 3.

No matter what number k is, it has to be divisible by 6 because (2k+1) and (k+1) will provide a number that is divisble by 2 and 3

if k is even, then k+1 would be odd, meaning k is divisble by 2 and that 2k+1 or k+1 will be divisible by 3

if k is odd, then k + 1 would be even, meaning k + 1 is divisible by 2 and that either k or 2k + 1 will be divisible by 3.

Because all cases are accounted for and stand true, we can prove by induction that the original claim is true.",2,2,2,2,0,0,0,"Seth"
"320","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","Induction by n

Base case: When n = 0 , n = 1

n = 0, 2(0)^3+3(0)^2+0 = 0, which is divisible by 6

n = 1, 2(1)^3+3(1)^2+1 = 2+3+1=6, which is divisible by 6.

Inductive Hypothesis:

For all n, let 2n^3+3n^2+n be divisible by 6 such that n = 0,1,2....k

Inductive step:

Showing that for n = k + 1, 2(k+1)^3+3(k+1)^2+(k+1) is divisible by 6.

Thus, For all n,  2n^3+3n^2+n is divisible by 6.

Hence Proved.

",2,2,2,1,2,0,0,"Seth"
"321","Exam 4","learningStudy/WrittenInduction_Divisibilty_v4","$2n^3 + 3n^2 + n = n(2n^2 + 3n + 1) = n(n+1)(2n+1)$

either $n$ is divisible by 2, or $n+1$ is divisible by 2.

If the remainder of $n/3$ is 0, the equation is divisible by 3.

If the remainder of $n/3$ is 1, then $(2n+1)$ is divisible by 3.

If the remainder of $n/3$ is 2, then $(n+1)$ is divisible by 3.",0,0,0,0,0,0,0,"Seth"
