"","Assessment","Question","Proof","Identify.Base.Case","Prove.Base.Case","Hypothesis.is.stated","Hypothesis.is.given.some.bound","Goal.is.Clear","Expression.of.Size.k.1.is.decomposed.into.expression.of.size.k","Inductive.Hypothesis.is.applied","Graded.By"
"272","Exam 4","learningStudy/WrittenInduction_Sum_v3","1",0,0,0,0,0,0,0,"Seth"
"273","Exam 4","learningStudy/WrittenInduction_Sum_v3","Proof by induction on n

We are trying to prove that

$\sum_{p = 0}^{n} (p * p!) = (n+1)!-1$ for all n

Base case: n = 0, summation = 0 * 0! = 1, which is (0+1)!-1 so the base case is true 

Suppose that $\sum_{p = 0}^{n} (p * p!)$ = (n+1)!-1  from n = 0 to k,

We must show that $\sum_{p = 0}^{k+1} (p * p!)$ = (k+1)!-1

 $\sum_{p = 0}^{k+1} (p * p!)$ = $\sum_{p = 0}^{k} (p * p!)+ (k+1)*(k+1)!$
 
 $\sum_{p = 0}^{k} (p * p!) = (k+1)!-1 $
 
 $(k+1)!-1 + (k+1)(k+1)! = (n+1)! -1 for n = k+1$
 
 $(k+1)!-1 + (k+1)(k+1)! = (k+1)!((k+1)+1) -1 = (k+2)! - 1 = (k+1+1)! -1 $ QED",2,1,2,2,2,2,2,"Seth"
"274","Exam 4","learningStudy/WrittenInduction_Sum_v3","I'm not sure",0,0,0,0,0,0,0,"Seth"
"275","Exam 4","learningStudy/WrittenInduction_Sum_v3","For our base case, n = 0

(0+1)! - 1 = 1! -1 = 0

And

 $\sum_{p=0}^{0}$(p * p!) = 0 
 
 So, the claim holds true. 
 
 Suppose the claim holds for any natural number n from 0..k - 1. 
 
 We need to prove that $\sum_{p=0}^{k}$(p * p!) = (k+1)! - 1
 
 We can write the left hand side as 
 
 (k * k!) + $\sum_{p=0}^{k - 1}$(p * p!)
 
 Since the claim holds for k - 1, by our inductive hypothesis, we can write this as
 
 = (k * k!) + k! - 1
 
 = k!(k + 1) - 1
 
 = (k+1)! - 1
 
 Which is the same as our right hand side.
 
 Hence proved.
 
 ",2,2,2,2,2,2,2,"Seth"
"276","Exam 4","learningStudy/WrittenInduction_Sum_v3","Proof by induction:  

Predicate: P(n) = (n+1)! - 1  

Base case: when n = 0, (1+1)! - 1 = 0  and $\sum_{0}^{1} (n.n!)$ = 0  

Inductive hypothesis: For some k, (k + 1)! - 1 = (n+1)! - 1 for each n in 0 ..... k - 1  

We need to show that $\sum_{0}^{k} (n.n!)$ =  (k + 1)! - 1 

From this we have $\sum_{0}^{k} (k.k!)$ = (k + 1)! - 1  

Which is what we needed to prove",2,2,1,2,1,0,0,"Seth"
"277","Exam 4","learningStudy/WrittenInduction_Sum_v3","I do not really know how to use strong induction to prove the following claim:

Claim: $\sum_{p=0}^{n}$ (p*p!) = (n+1)! - 1, for all natural numbers n.",0,0,0,0,0,0,0,"Seth"
"278","Exam 4","learningStudy/WrittenInduction_Sum_v3","Claim: $\sum_{p = 0}^{n} (p . p!) = (n + 1)! - 1$ for all natural numbers $n$.

Using proof by induction for $n$,

For some k, $\sum_{p = 0}^{n} (p . p!) = (n + 1)! - 1$ for all $n = 0 ... k.$

To prove the base case for $n = 0$: 

$\sum_{p = 0}^{0} (p . p!) = 0 * 0! = 0 * 1 = 0$ and $(n + 1)! - 1 = (0 + 1)! - 1 = 1 - 1 = 0$

For $n = k + 1$,  

$\sum_{p = 0}^{k + 1} (p . p!) = 0 * 0! + 1 * 1! + 2 * 2! + .... + (k + 1)*(k + 1)!$

$= 0 * 0! + 1 * 1! + 2 * 2! + .... + (k + 1)*(k + 1)!$",2,2,2,2,1,0,0,"Seth"
"279","Exam 4","learningStudy/WrittenInduction_Sum_v3","$$\text{Proof by induction on n}$$
$$\text{Predicate: P(n):} \sum_{p=0}^{n}(p*p!)=(n+1)!-1 \\ \text{for all natural number n}$$
$$\text{Base case: }\sum_{p=0}^{0}(p*p!)=0*1=0, \\ (0+1)!-1=1-1=0$$
$$\text{Inductive Hypothesis: Suppose that for some natrual number k, }\sum_{p=0}^{n}(p*p!)=(n+1)!-1 \\ \text{for n in 0...k-1}$$
$$\text{Inductive step: }\sum_{p=0}^{k}(p*p!)=(k+1)!-1$$",2,2,2,2,2,0,0,"Seth"
"280","Exam 4","learningStudy/WrittenInduction_Sum_v3","$\sum_{p=0}^{n}$ (p*p!) = (n+1)! - 1

base case: n=0, 0*0! = (0+1)! -1 = 0

inductive hypothesis: for all natural numbers n(n>=0), $\sum_{p=0}^{n}$ (p*p!) = (n+1)! - 1

(p*p!) + ((p-1)*(p-1)!) + ... + (0*0!) = 



",2,2,2,1,0,0,0,"Seth"
"281","Exam 4","learningStudy/WrittenInduction_Sum_v3","Base case: For our base case, when n = 0, $\sum_{p = 0}^{0}$ (p * p!) = 0 * 0! = 0 * 1 = 0 and (0 + 1)! - 1 = 1! -1 = 1-1 = 0

Inductive hypothesis: For the inductive hypothesis, suppose that for some k, $\sum_{p=0}^{n}$ (p * p!) = (n+1)! - 1 for each n in 0, 1, ..., k - 1.

Inductive step: Now we need to show that $\sum_{p=0}^{k}$ (p * p!) = (k+1)! - 1.",2,2,2,2,2,0,0,"Seth"
"282","Exam 4","learningStudy/WrittenInduction_Sum_v3","For our base case, note that when n = 0, $\sum_{n}^{p=0}$ (p*p!) = (n + 1)! - 1 = 0 for all natural numbers n.
Next, suppose as our Inductive Hypothes is that for some k, $\sum_{n}^{p=0}$ (p*p!) = (n + 1)! - 1 in each n in 0...k.
Now to finish we need to show that $\sum_{k + 1}^{p=0}$ (p*p!) = (k + 1 + 1)! - 1.",2,2,2,2,2,0,0,"Seth"
"283","Exam 4","learningStudy/WrittenInduction_Sum_v3","Proof: (By induction)

Base case: 
Let n = 1. $\sum_{p=0}^{1}(p*p!) = 0*0! + 1*1! = 1$. Additionally, $(1+1)! - 1 = 1$. Therefore the base case holds.

Induction hypothesis: Let $k$ be a natural number such that $\sum_{p=0}^{n}(p*p!) = (n + 1)! - 1$ for all natural numbers $n$ where $n <= k$.
We will show that $\sum_{p=0}^{k+1}(p*p!) = ((k+1) + 1)! - 1$


$\sum_{p=0}^{k+1}(p*p!) = \sum_{p=0}^{k}(p*p!) + (k+1)(k+1)!$

$= ((k+1)! - 1) + ((k+1)(k+1)!)$ (Induction Step)

$= (k+1)!(1 + (k+1)) - 1$

$= (k+2)! - 1$

$= ((k+1) + 1)! - 1$

Since we showed that the proposition $P(k) \implies P(k+1)$ for all natural numbers k, then this proposition is proved by induction.
",2,2,2,2,2,2,2,"Seth"
"284","Exam 4","learningStudy/WrittenInduction_Sum_v3","Proof by induction on n.

Base case: Let n = 0. Then $\sum_{p=0}^0 (p*p!) = 0 * 0! = 0$ and $(0+1)! - 1 = 0$.

Inductive hypothesis: Suppose that $P(n):\sum_{p=0}^n (p*p!) = (n+1)! - 1$ is true for n in 0,1,...,k.

Inductive step: Show that $P(k+1):\sum_{p=0}^{k+1} (p*p!) = ((k+1)+1)! - 1$ holds.

Consider $\sum_{p=0}^{k+1} (p*p!)$. Popping off the last term, we have $\sum_{p=0}^{k+1} (p*p!) = \sum_{p=0}^{k} (p*p!) + (k+1)(k+1)!$

Using our inductive hypothesis and substituting, we get:

=$\sum_{p=0}^{k} (p*p!) + (k+1)(k+1)!$ = $(k+1)!-1 + (k+1)(k+1)!$

Rearranging, we get:

$=(k+1)![(k+1)+1)]-1 = (k+1)!(k+2)-1 = (k+2)! -1 = ((k+1)+1)! -1$. Therefore, $P(n)$ holds for k+1, which is what we needed to show.",2,2,2,2,2,2,2,"Seth"
"285","Exam 4","learningStudy/WrittenInduction_Sum_v3","Suppose n is all natural numbers. This implies that n $\geq$ 0.

When n = 0, $\sum_{p = 0}^{0}$ (p * p!) = 0 and (n + 1)! - 1 = (0 + 1)! - 1 = 0.
When n = 1, $\sum_{p = 0}^{1}$ (p * p!) = 1 and (n + 1)! - 1 = (1 + 1)! - 1 = 1.
Since $\sum_{p = 0}^{n}$ (p * p!) = 0 when n is 0 which is equivalent to (n + 1)! - 1, and $\sum_{p = 0}^{n}$ (p * p!) = 1 which is equivalent to (n + 1)! - 1 when n is 1, $\sum_{p = 0}^{n}$ = (n + 1)! - 1, QED.",2,2,0,0,0,0,0,"Seth"
"286","Exam 4","learningStudy/WrittenInduction_Sum_v3","I really dont know how to do this.",0,0,0,0,0,0,0,"Seth"
"287","Exam 4","learningStudy/WrittenInduction_Sum_v3","Proof: 

Base case: n = 1 then $\sum_{p=0}^{1}$ (p.p!) = 0.0! + 1.1! = 1 while (n+1)! -1 = 2 -1 = 1. Therefore, it's true for n = 1. 

let's assume it's true for all n in 1,2,3,4 .... k then there will exist a case for k+1. 

 $\sum_{p=0}^{k+1}$ (p.p!) = (k+1).(k+1)! = Left Hand Side(LHS)
 = (k+1).(k+1).k! = (k+1).k!.k(k!) = (k+1)k!.(k+1)! -1
 
 Right hand side(RHS):
 (k+2)!-1 = (k+1)!*(k+2)-1",2,2,2,2,1,1,0,"Seth"
"288","Exam 4","learningStudy/WrittenInduction_Sum_v3","Suppose x is a natural number n. 


$\sum_{p=0}^{n}$(p*p!) = (n+1)! - 1",0,0,0,0,0,0,0,"Seth"
"289","Exam 4","learningStudy/WrittenInduction_Sum_v3","base case n = 1 shows 1*1 = (1+1)! -1 which is true so summation of p=0 to n+1 of (p*p!) = (n+2)! - 1 should also hold based on induction ",2,2,0,0,0,0,0,"Seth"
"290","Exam 4","learningStudy/WrittenInduction_Sum_v3","suppose there is natural number a

so a a! = a a (a+1)!

$\sum_{a=0}^{n}$(a a!) = $\sum_{a=0}^{n}$(a^2(a+1)!) = (n+1)! - 1 and this is what we want to prove",0,0,0,0,0,0,0,"Seth"
"291","Exam 4","learningStudy/WrittenInduction_Sum_v3","",0,0,0,0,0,0,0,"Seth"
"292","Exam 4","learningStudy/WrittenInduction_Sum_v3","Let the base case be n = 0. P(n) is true for n = 0 because $\sum_{p=0}^{n}$(p *p!) = 0 and (0 + 1)! - 1 = 0. 

By the inductive hypothesis, P(n) is true for n = 0, ..., k. We must now prove that P(k+1) is also true.

$\sum_{p=0}^{k+1}$(p * p!) = (k + 1 + 1)! - 1.

Note that (k + 2)! - 1 = (k + 2)(k + 1)k! - 1. 

(proof continued)

Since P(k+1) is true, the claim for all natural numbers n is true. 

",2,2,2,2,2,0,0,"Seth"
"293","Exam 4","learningStudy/WrittenInduction_Sum_v3","$\sum_{p = 0}^{n}$",0,0,0,0,0,0,0,"Seth"
"294","Exam 4","learningStudy/WrittenInduction_Sum_v3","For our base case, consider n = 0. Then (0*0!) = 0 and (0+1)!-1 = 0.

Next, suppose as our inductive hypothesis that for some natural number k, $\sum_{p=0}^{n}(p*p!)=(n+1)!-1$ is true for all n in 0...k-1.

So, we need to show that $\sum_{p=0}^{k}(p*p!)=(k+1)!-1$. The sum can be rewritten as $\sum_{p=0}^{k-1}(p*p!)+(k*k!)$. By the induction hypothesis, this is equal to (k!)-1+k*k!=(k+1)(k!)-1=(k+1)!-1, which is what we needed to show.",2,2,2,2,2,2,2,"Seth"
"295","Exam 4","learningStudy/WrittenInduction_Sum_v3","0 = 0",0,0,0,0,0,0,0,"Seth"
"296","Exam 4","learningStudy/WrittenInduction_Sum_v3","The base case is when n=1, $\sum_{p=0}^{n}(p*p!)=(n+1)!-1=1.$
For all natural numbers n in 0...k+1, $\sum_{p=0}^{n}(p*p!)=(n+1)!-1$. (k+1)! = (k+1)(k)!, and (k+2)!=(k+2)(k+1)! which is what we needed to prove.",2,2,1,2,0,0,0,"Seth"
"297","Exam 4","learningStudy/WrittenInduction_Sum_v3","First, we proof using the base case

$\sum_{p=0}^{n} (0.0!) = 0$ and $ (n+1)! - 1 = 0$

Then $\sum_{p=0}^{n} (1.1!) = 1$ and $ (n+1)! - 1 = 2 - 1$

For some value k, 

$ (k + 1)! - 1 = k! * (k +1) - 1 = k*k! $ QED
",2,2,0,0,0,0,0,"Seth"
"298","Exam 4","learningStudy/WrittenInduction_Sum_v3","For our base case, note that when $n=0$, $\sum_{p=0}^{0}(p\cdot p!)=0=(0+1)!-1=1-1=0$.

Next, suppose as our Inductive Hypothesis that for some $k$, $\sum_{p=0}^{n}(p\cdot p!)=(n+1)!-1$ for each $n$ in $0,...,k-1$.

Now to finish we need to show that $\sum_{p=0}^{k}(p\cdot p!)=(k+1)!-1$.

Let $n$ and $k$ be natural numbers. Suppose our inductive hypothesis is true, i.e. that for some $k$, $\sum_{p=0}^{n}(p\cdot p!)=(n+1)!-1$ for each $n$ in $0,...,k-1$. 

Therefore we know that $\sum_{p=0}^{k-1}(p\cdot p!)=k!-1$.

We can say that $\sum_{p=0}^{k-1}(p\cdot p!)$ is equal to $\left(\sum_{p=0}^{k}(p\cdot p!)\right)-\left(k\cdot k!\right)$ by the definition of sum.

Therefore, $\left(\sum_{p=0}^{k}(p\cdot p!)\right)-\left(k\cdot k!\right)=k!-1$.

By alegebra, $\left(\sum_{p=0}^{k}(p\cdot p!)\right)=k!-1+\left(k\cdot k!\right)=k!\left(k+1\right)-1$.

By the definition of factorial, $k!\left(k+1\right)=\left(k+1\right)!$.

Therefore$ \left(\sum_{p=0}^{k}(p\cdot p!)\right)=\left(k+1\right)!-1$. QED
",2,2,2,2,2,2,2,"Seth"
"299","Exam 4","learningStudy/WrittenInduction_Sum_v3","For all natural numbers n, $\sum_{p=0}^{n}$(p*p!) = (n+1)! - 1. For our base case, note that when n = 1, $\sum_{p=0}^{1}$(p*p!) = 0. Next suppose as our inductive hypothesis that for some k, $\sum_{p=0}^{n}$(p*p!) = (n+1)! - 1, for each n in 0...k. Once solved we see that the answer is (n+1)! - 1, which is what we needed to show.",2,2,2,2,0,0,0,"Seth"
"300","Exam 4","learningStudy/WrittenInduction_Sum_v3","For our base case, note that when n = 0,  $\sum_{p=0}^{n}$(p * p!) = 0 and (n+1)! - 1, for all natural numbers n.

For our inductive hypothesis we will note $\sum_{p=0}^{n}$(p * p!) = (n+1)! - 1 for each n from 0 ... k.

Lastly we will show $\sum_{p=0}^{n}$(p * p!) = 0 and (k+1)! - 1 for the rest of the proof.",2,1,1,2,1,0,0,"Seth"
"301","Exam 4","learningStudy/WrittenInduction_Sum_v3","For the base case suppose that n = 1. $\sum_{p=0}^{1}$(1*1)=1 and (1+1)!-1= 1. 

Inductive hypothesis: For some k $\sum_{p=0}^{n}$(p*p!) = (n+1)! -1 for n where k=2 and  k is 0...k.

Now the proof is that $\sum_{p=0}^{k}$(p*p!) = (k+1)! -1

This can be shown when k=2 in this senerio. 2*2*1+1*1=5 and (3)!-1=6-1=5. The two equations are equilivant. 

This is what we need to show. ",2,2,2,1,1,0,0,"Seth"
"302","Exam 4","learningStudy/WrittenInduction_Sum_v3","n = 0, 0 = 1-1 = 0

Suppose claim holds true for n = 1, ..., k - 1

$\sum^{k-1}_{p=0}(p*p!) = (k)!-1$

n = k+1

$\sum^{k}_{p=0}(p*p!) = (k)!-1 +k!*k =(k+1)!-1$

QED",2,2,2,2,2,2,2,"Seth"
"303","Exam 4","learningStudy/WrittenInduction_Sum_v3","As our base case, when $n=0$, $\sum_{p=0}^n(p*p!)=(0+1)!-1=0$.

Suppose that for some $k$, $\sum_{p=0}^n(p*p!)=(n+1)!-1$ for each $n$ in $0, 1, ..., k-1$.

We need to prove that $\sum_{p=0}^k(p*p!)=(k+1)!-1$.",2,2,2,2,2,0,0,"Seth"
"304","Exam 4","learningStudy/WrittenInduction_Sum_v3","Proof by induction of $n$.

Predicate $P(n): \sum\limits_{p=0}^{n}(p\cdot p!)=(n+1)!-1$ for all natural numbers $n$.

Base case: For $n=0$, $\sum\limits_{p=0}^{0}(p\cdot p!)=0=(0+1)!-1$.

Inductive hypothesis: Suppose that for some $k$, $\sum\limits_{p=0}^{n}(p\cdot p!)=(n+1)!-1$ for each $n$ in $0\cdots k-1$.

We must show that $\sum\limits_{p=0}^{k}(p\cdot p!)=(k+1)!-1$.

$\sum\limits_{p=0}^{k}(p\cdot p!)=\sum\limits_{p=0}^{k-1}(p\cdot p!)+\sum\limits_{p=k}^{k}(p\cdot p!)$

$\sum\limits_{p=0}^{k}(p\cdot p!)=\sum\limits_{p=0}^{k-1}(p\cdot p!)+k\cdot k!$

By definition of the inductive hypothesis, $\sum\limits_{p=0}^{k-1}(p\cdot p!)=k!-1$. Substituting this in gives us

$\sum\limits_{p=0}^{k}(p\cdot p!)=k!-1+k\cdot k!=k\cdot k!+1\cdot k!-1=(k+1)k!-1=(k+1)!-1$, which is what we are trying to prove.
",2,2,2,2,2,1,2,"Seth"
"305","Exam 4","learningStudy/WrittenInduction_Sum_v3","Prove of induction of n. ",0,0,0,0,0,0,0,"Seth"
"306","Exam 4","learningStudy/WrittenInduction_Sum_v3","Let's prove the induction by n that is  $\sum_{p=0}^{n}$ (p*p!) = (n+1)! - 1, for all natural numbers n. If n = 0, (0*0!) = 0 and (0+1)! - 1 = 0, therefore base case of n=0 is true. If n=1, (1*1!) = 1 and (1+1)! - 1 = 1, therefore base case of n=1 is also true.


By our inductive hypothesis, for all values of n, k + 1 that follows 0, 1, 2, ... k + 1,  $\sum_{p=0}^{k + 1}$ (p*p!) = ((k + 1) + 1) - 1. This can be rewritten as $\sum_{p=0}^{k + 1}$ (p*p!) = (k + 2)! - 1. 

.

.


.

$\sum_{p=0}^{n}$ (p*p!) = (n+1)! - 1 which is what we needed to show.",2,2,1,2,0,0,0,"Seth"
"307","Exam 4","learningStudy/WrittenInduction_Sum_v3","Proof by induction n.

Inductive Predicate: $\sum_{p=0}^{n}(p*p!) = (n+1)!-1$ for all natural numbers n.

Base case: When $n=0$, $\sum_{p=0}^{n=0}(p*p!)$ = $0*0! = 0 * 1 = 0$. Also,  $(0+1)!-1 = 1!-1 = 1-1 = 0$. So, this holds true for $n=0$.

Inductive hypothesis: Suppose that for some natural number n, $\sum_{p=0}^{n}(p*p!) = (n+1)!-1$ holds true for each $n$ in $0...k-1$.

Inductive step: Next, we must prove that $\sum_{p=0}^{n}(p*p!) = (n+1)!-1$ is true for $n = k$. This means that $\sum_{p=0}^{k}(p*p!) = (k+1)!-1$. 

can't figure out how to actually prove...",2,2,2,1,2,0,0,"Seth"
"308","Exam 4","learningStudy/WrittenInduction_Sum_v3","Proof by induction: $\sum_{p=0}^{n}(p*p!)=(n+1)!-1$

Base Case: $\sum_{p=0}^{n}(p*p!)=0$ when p is set equal to 0.

Inductive Hypothesis: $\sum_{p=0}^{k+1}(p*p!)=((k+1)+1)!-1$

Inductive Step: $(k+2)!-1$ equals the claim for all natural numbers k. 

Therefore by inductive hypothesis, it can be shown that for any k value the claim holds true.

Therefore by proof by induction, $\sum_{p=0}^{n}(p*p!)=(n+1)!-1$. This is what we were trying to show.",2,1,2,0,2,2,2,"Seth"
"309","Exam 4","learningStudy/WrittenInduction_Sum_v3","Proof by Induction on $n$.

Base Case: $n = 0$, then $\sum_{p=0}^{n} (p * p!) = 0$ and $(n+1)!-1=0$ so the base case is proven.

Inductive hypothesis: For integers $n$ where $n$ is $1, 2, 3... k$, $\sum_{p=0}^{n} (p * p!) = (n+1)!-1$ holds true

Inductive step: $\sum_{p=0}^{k+1} (p * p!) = (k+2)!-1$

Not sure how to break apart this equation, but if the inductive step holds true, then it is proven that $\sum_{p=0}^{n} (p * p!) = (n+1)!-1$ for all integers natural numbers $n$",2,2,2,2,2,0,0,"Seth"
"310","Exam 4","learningStudy/WrittenInduction_Sum_v3","For base case:

 $\sum_{p=0}^{n=0}(p*p!) = (0*0!) = 0 $ and $(n+1)!-1 = 0$
 
 Supposed that for some K,  $\sum_{p  = 0}^{ n}(p*p!) = (n +  1)! - 1$ is true for any n in 0,1,...,k.
 
 We know that $(n+1)! - 1 = (n+1)*n!-1 = n*n!+n!-1$
 
 ",2,2,2,2,0,0,0,"Seth"
"311","Exam 4","learningStudy/WrittenInduction_Sum_v3","Suppose (n+1)! - 1 is true for all natural numbers n. We are trying to prove the claimt aht the summation of p = 0, n (p*p!) = (n+1)! -1. n! = n* (n-1) * (n-2) * .... therefore this is the same value as p * p! due to the indicative hypothesis. ",0,0,0,0,0,0,0,"Seth"
"312","Exam 4","learningStudy/WrittenInduction_Sum_v3","Proof: 

The base case is that for every number a",0,0,0,0,0,0,0,"Seth"
"313","Exam 4","learningStudy/WrittenInduction_Sum_v3","Proof by Induction:

Base: If we let n = 1, 

$\sum_{p=0}^{1}$ (p * p!) = 1

We also know that (1 + 1)! - 1 = 1

From this, we can deduce from proof by induction that this is true for all integers {1,...,k-1).

Therefore, we can see that $\sum_{p=0}^{n}$(p * p!) = (n+1)! - 1

This is what we needed to show.",2,2,0,0,0,0,0,"Seth"
"314","Exam 4","learningStudy/WrittenInduction_Sum_v3","For base case, when n = 1, $\sum_{p=0}^{1}$(1*1!)=1 ,and (1+1)! -1 = 1

For inductive hypothesis, suppose the claim $\sum_{p=0}^{n}$(p*p!)=(n+1)!-1 holds for n = 0,1,2,3,...k-1

We need to prove when n = k, the claim is true.",2,2,2,2,2,0,0,"Seth"
"315","Exam 4","learningStudy/WrittenInduction_Sum_v3","Because n is all natural numbers, our base case is n = 0.

The left hand side is the sum from p = 0 to 0 of p * p!, so 0 * 0! = 0

The right hand side is (0 + 1)! - 1, which is also 0. So the two sides are equal for n = 0 and we've thus proven the base case.

Now, our inductive hypothesis is that for some k, for all n in 0..k: the sum from p = 0 to n of (p * p!) is equal to (n + 1)! - 1.

Our inductive step is that the sum from p = 0 to k + 1 of (p * p!) is equal to (k + 1 + 1)! - 1.

But the sum from p = 0 to k + 1 is of (p * p!) is just equal to the sum from p = 0 to k of (p * p!) + (k + 1) * (k + 1)!

From the inductive hypothesis we have the sum from p = 0 to k of (p * p!) is equal to (k + 1)! - 1.

With this we can rewrite our inductive step as (k + 1)! - 1 + (k + 1) * (k + 1)! is equal to (k + 1 + 1)! - 1.

The left hand side can be factored into (1 + k + 1)((k + 1)!) - 1, which then simplifies to (k + 2)(k + 1)! - 1, which then simplifies even further to (k + 2)! - 1, which is exactlyt he right hand side of the inductive step, which is what we were trying to show.",2,2,2,2,2,2,2,"Seth"
"316","Exam 4","learningStudy/WrittenInduction_Sum_v3","Claim:-  $\sum_{p = 0}^{n}$ (p . p!) = (n + 1)! - 1, for sll nstural numbers n.
Proof by Induction
Base:- When p = 0, (p . p!) = 0 and when n = 0 (n + 1)! - 1 = 0, hence the statement holds for the base case.
Induction:- For some k, $\sum_{p = 0}^{n}$ (p . p!) = (n + 1)! - 1, for 0 ... k. Substitute k into the equation and see that it satisfies the condition for the claim to be true. ",2,2,2,2,0,0,0,"Seth"
"317","Exam 4","learningStudy/WrittenInduction_Sum_v3"," For our base case, note that when 
let $\sum_{p=0}^{n}$ (p * p!) = (n + 1)! - 1, for all natural numbers n.
p! =  p + (p+1)....(p + p);
(n + 1)! = (n + 1)...... (n + 1 + n + 1);
then, p * p! =p * (p + (p+1)....(p + p));
(n + 1)! - 1 = (n + 1)...... (n + 1 + n + 1) - 1;
supose both of them are 0, the both of the value = 1;
that is what we need to show 
",2,1,0,0,0,0,0,"Seth"
"318","Exam 4","learningStudy/WrittenInduction_Sum_v3","We can define our base case to be n = 0  
Then we know that for such a number $0*0!$ = $(0+1)!-1$ = $0$  
Testing for some other number $n = 1$, we also get $1=2-1=1$

To continue, we assume that the proposition is indeed true for $n = 0,1,2,...k$

We need to show that it is true for $n=k+1$ so $\sum_{p=0}^{k+1} (p\cdot p!) =(k+2)!-1$

We have $\sum_{p=0}^{k+1} (p\cdot p!)$ = $(k+1)!-1+(k+1)(k+1)!$

$(k+1)!(1+k+1)-1=(k+2)!-1$ 

Which is what we needed to show",2,2,2,2,2,2,2,"Seth"
"319","Exam 4","learningStudy/WrittenInduction_Sum_v3","Let n = 0, Sum = 0*1 = 1-1

Let n = 1...k

(k+1)! - 1 = (k+1)(k)(k-1)... - 1 = (k+1) (k!) -1 = k(k!)

QED",2,1,0,0,0,0,0,"Seth"
"320","Exam 4","learningStudy/WrittenInduction_Sum_v3","I am not sure how to go about this. I would probably do the following steps: inclusive predicate, base case, inductive hypothesis, inductive step, and then finish the proof. The base case would probably be p = 0 and p = 1.",2,0,0,0,0,0,0,"Seth"
"321","Exam 4","learningStudy/WrittenInduction_Sum_v3","Proof by induction on $n$.

**Inductive predicate:** $\sum_{p=0}^{n}(p * p!) = (n+1)! - 1$

**Base case:** For $n = 0$, $\sum_{p=0}^{0}(p * p!) = 0$ and $(0+1)! - 1 = 0$, so the base case holds.

**Inductive hypothesis:** For some natural number $k$, $\sum_{p=0}^{n}(p * p!) = (n+1)! - 1$ for all $n$ in $0..k-1$

**Inductive step:** Show that $\sum_{p=0}^{k}(p * p!) = (k+1)! - 1$

$\sum_{p=0}^{k}(p \* p!) = (k * k!) + \sum_{p=0}^{k-1}(p \* p!)$.

By the inductive hypothesis, we know that $\sum_{p=0}^{k-1}(p \* p!) = k! - 1$.

Substituting this in, we get $(k*k!) + k! - 1 = k! * (k + 1) - 1 = (k+1)! -1$, which is what we needed to prove.

**QED**",2,2,2,2,2,2,2,"Seth"
"322","Exam 4","learningStudy/WrittenInduction_Sum_v3","Let P(n)be the proposition that $\sum_{p=0}^{n}(p*p!) = (n+1)!-1$ for a;; natural numbers $n$.

First, we need to prove the base case, which means that n = 1 should be true. To prove this, one must equate the LHS and RHS.

This means that $1*1!$ should equal $(1+1)!-1$, which it does, since both are equal to one.

Next, assume that P(k) is true for an arbitrary natural number k.

$\sum_{p=0}^{k}(p*p!) = (k+1)!-1$

Given this, we need to prove that P(k) leads to P(k + 1). This means that:

$\sum_{p=0}^{k}(p*p!) = (k+1)!-1$ should lead to $(k+2)(k+1)! - 1$",2,2,2,2,2,0,0,"Seth"
"323","Exam 4","learningStudy/WrittenInduction_Sum_v3","I dont know what strong induction is",0,0,0,0,0,0,0,"Seth"
"324","Exam 4","learningStudy/WrittenInduction_Sum_v3","The base ccase is when p = 0, so LHS would be the summation of 0 * 0! which is 0. RHS would be 1! - 1 which is 0. So the base case is true. Then if we increment by 1. The LHS would be (p+1) * (p+1)! which is the same as (p+1)! - 1. So, this means it is the same as RHS, which is what we needed to prove. ",2,2,0,0,0,0,0,"Seth"
"325","Exam 4","learningStudy/WrittenInduction_Sum_v3","The base case is that $\sum_{p = 0}^{1}$  
That would result in an LHS where (0) + (1)  = 1 
The RHS = (1+1)! - 1 = (1*2) - 1 = 2 - 1 = 1. thus the base case is proven.

My inductive step would to rearrange the given equation.
The rearranged equation is [(n+1)! - $\sum_{p = 0}^{n}$ (p*p!)] = 1.

Now, we can easily check for another case that would prove the claim.

Let it be $\sum_{p = 0}^{5}$  
So the LHS = (5 + 1)! - $\sum_{p = 0}^{5}$  (p*p!).
LHS = 6! - (0+1+4+18+96+600) = 720 - 719 = 1 = RHS, hence proven.",2,2,0,0,0,0,0,"Seth"
"326","Exam 4","learningStudy/WrittenInduction_Sum_v3","base case: when n = 0, $\sum_{0}^{0}$(p*p!) = 0.
when n = 1, $\sum_{1}^{1}$(p*p!) = 1

hypothesis: suppose that $\sum_{p}^{n}$(p*p!) = (n + 1)! - 1 for n = 0, 1, ... k - 1, where k >= 2.

Then we need to prove that $\sum_{p}^{n}$(p*p!) = (n + 1)! - 1 works when n = k.

If n = k, $\sum_{p}^{n}$(p*p!) = $\sum_{p}^{k}$(p*p!) = $\sum_{p}^{k - 1}$(p*p!) + k*k!

Since $\sum_{p}^{n}$(p*p!) = (n + 1)! - 1 works for n = k - 1, then $\sum_{p}^{k - 1}$(p*p!) = k! - 1

Thus $\sum_{p}^{k - 1}$(p*p!) + k*k! = k*k! + k! - 1 = (k + 1) * k! - 1 = (k + 1)! - 1, which is what we need to know.",2,2,2,2,2,2,2,"Seth"
